Unnamed: 0,P1_001N,P2_002N,P1_002N,P1_004N,P1_008N,state,county,tract,GEOID,B03002_001E,B03002_012E,B02001_002E,B02001_003E,B02001_007E,B04004_022E,B04004_045E,B04004_074E,B04004_097E,B04004_016E,B04004_030E,B04004_007E,B04004_048E,B04004_008E,B04004_050E,B04004_009E,B04004_010E,B04004_056E,B04004_011E,B04004_012E,B04004_084E,B04004_013E,B04004_091E,B04004_006E,B04004_014E,B04004_015E,B04004_017E,mena_world_bank_ACS,mena_unhcr_ACS,mena_unsd_ACS,hispanic_PL_pct,white_PL_pct,black_PL_pct,sor_PL_pct,hispanic_ACS_pct,white_ACS_pct,black_ACS_pct,sor_ACS_pct,brazilian_ACS_pct,guyanese_ACS_pct,cabo_verdean_ACS_pct,belizean_ACS_pct,armenian_ACS_pct,cypriot_ACS_pct,egyptian_ACS_pct,iranian_ACS_pct,iraqi_ACS_pct,israeli_ACS_pct,jordanian_ACS_pct,lebanese_ACS_pct,maltese_ACS_pct,moroccan_ACS_pct,palestinian_ACS_pct,sudanese_ACS_pct,syrian_ACS_pct,turkish_ACS_pct,arab_ACS_pct,arab_arab_ACS_pct,arab_other_ACS_pct,chaldean_ACS_pct,mena_world_bank_ACS_pct,mena_unhcr_ACS_pct,mena_unsd_ACS_pct
30,3031,391,2738,457,169,6,1,403401,6001403401,2717,238,1253,478,108,0,0,0,0,21,0,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,10,0,47,0.12900032992411745,0.9033322335862751,0.1507753216760145,0.0557571758495546,0.08759661391240339,0.46117040853882957,0.17592933382407067,0.039749723960250276,0.0,0.0,0.0,0.0,0.007729112992270887,0.0,0.0,0.0,0.0,0.00368052999631947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005888847994111152,0.0,0.0,0.0,0.0,0.00368052999631947,0.0,0.01729849098270151
31,1524,202,1347,321,91,6,1,403402,6001403402,1134,135,598,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0.1325459317585302,0.8838582677165354,0.2106299212598425,0.05971128608923885,0.11904761904761904,0.527336860670194,0.15167548500881833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007054673721340388,0.0,0.0,0.0,0.0,0.0,0.0,0.007054673721340388
32,5880,608,5258,1346,242,6,1,403501,6001403501,4904,387,1934,802,84,0,9,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0.10340136054421768,0.89421768707483,0.22891156462585033,0.04115646258503401,0.07891517128874388,0.3943719412724307,0.1635399673735726,0.017128874388254486,0.0,0.001835236541598695,0.0,0.0,0.0,0.0,0.0,0.006933115823817292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006933115823817292,0.0,0.0
33,2148,303,1861,374,92,6,1,403502,6001403502,1919,324,1081,221,112,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0.14106145251396648,0.8663873370577281,0.17411545623836128,0.04283054003724395,0.16883793642522146,0.563314226159458,0.11516414799374675,0.0583637311099531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007295466388744137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007295466388744137,0.0,0.007295466388744137
34,4717,569,4131,1274,243,6,1,403600,6001403600,5056,857,2148,1236,170,0,0,0,0,0,0,44,14,0,23,0,0,0,0,0,0,0,0,44,0,0,0,81,44,67,0.12062751748993004,0.8757684969260123,0.2700869196523214,0.051515793936824254,0.169501582278481,0.4248417721518987,0.2444620253164557,0.033623417721518986,0.0,0.0,0.0,0.0,0.0,0.0,0.00870253164556962,0.002768987341772152,0.0,0.004549050632911392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00870253164556962,0.0,0.0,0.0,0.016020569620253163,0.00870253164556962,0.013251582278481012
35,2786,340,2480,414,142,6,1,403701,6001403701,2909,305,1341,660,163,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,10,0,0,0,10,10,22,0.12203876525484565,0.8901651112706389,0.14860014357501794,0.050969131371141424,0.10484702646957718,0.46098315572361637,0.22688209006531454,0.056033001031282226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034376074252320385,0.0,0.0,0.0,0.0,0.0,0.004125128910278446,0.0034376074252320385,0.0,0.0,0.0,0.0034376074252320385,0.0034376074252320385,0.0075627363355104844
36,2149,218,1906,395,90,6,1,403702,6001403702,2238,244,1252,417,27,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,12,0.10144253140995813,0.886924150767799,0.18380642159143787,0.041879944160074456,0.10902591599642537,0.5594280607685433,0.1863270777479893,0.012064343163538873,0.0071492403932082215,0.0,0.0,0.0,0.0,0.0,0.0,0.004021447721179625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005361930294906166,0.0,0.0,0.0,0.0,0.004021447721179625,0.0,0.005361930294906166
37,3710,403,3191,322,111,6,1,403800,6001403800,4008,288,2521,620,121,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,11,0,0,0,20,11,20,0.10862533692722372,0.8601078167115903,0.08679245283018867,0.029919137466307276,0.0718562874251497,0.6289920159680639,0.15469061876247506,0.030189620758483034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002245508982035928,0.0,0.0,0.0,0.0,0.0027445109780439123,0.0,0.0,0.0,0.0027445109780439123,0.0,0.0,0.0,0.00499001996007984,0.0027445109780439123,0.00499001996007984
38,3943,468,3490,502,190,6,1,403900,6001403900,3883,433,2559,360,123,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,358,0,358,358,358,0.1186913517626173,0.8851128582297743,0.12731422774537154,0.04818665990362668,0.11151171774401236,0.6590265258820499,0.09271182075714654,0.03167653875869173,0.012104043265516354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921967550862735,0.0,0.0921967550862735,0.0,0.0921967550862735,0.0921967550862735,0.0921967550862735
39,3049,372,2624,370,116,6,1,404000,6001404000,3145,615,1853,439,85,7,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,9,0,9,0,0,0,108,9,9,0.1220072154804854,0.8606100360774024,0.12135126270908494,0.03804526074122663,0.19554848966613672,0.5891891891891892,0.1395866454689984,0.02702702702702703,0.0022257551669316376,0.0,0.0,0.0,0.0,0.0,0.0,0.031478537360890305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002861685214626391,0.0,0.002861685214626391,0.0,0.0,0.0,0.03434022257551669,0.002861685214626391,0.002861685214626391
